n,bits,mitigation,action,repeat,elapsed_ntt_ns,mitigation_time_ns,checks_performed,check_failures,stage_checks,stage_failures,recomputations,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
32768,28,butterfly-check,recompute,5,144222791 ns,140401457,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,6,144490043 ns,140534498,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,7,144493250 ns,140674880,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,8,144218377 ns,140388584,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,9,147120750 ns,143275247,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,10,149337958 ns,145326171,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,11,144320959 ns,140487669,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,12,144125416 ns,140343790,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,13,144351082 ns,140476290,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,14,144361292 ns,140586206,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,15,144502501 ns,140680628,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,16,144213541 ns,140447292,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,17,144640209 ns,140900289,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,18,144310292 ns,140476125,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,19,144294167 ns,140475292,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,20,144320750 ns,140457963,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,21,144390334 ns,140521761,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,22,146128417 ns,142226419,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,23,144196958 ns,140289287,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,24,144057833 ns,140288790,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,25,150620334 ns,146668620,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,26,144509167 ns,140747750,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,27,144291627 ns,140307301,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,28,144207500 ns,140570584,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,29,144204085 ns,140452074,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,30,144088998 ns,140272296,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,1,153342708 ns,149531000,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,2,157055710 ns,153313327,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,3,155198543 ns,151624792,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,4,153651082 ns,150007502,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,5,153990458 ns,150311419,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,6,153703126 ns,149814378,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,7,153933959 ns,150186336,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,8,153780917 ns,150071330,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,9,157270209 ns,153665706,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,10,155849751 ns,152184463,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,11,153790501 ns,150247958,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,12,153953041 ns,150245214,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,13,154020417 ns,150342538,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,14,154470960 ns,150758545,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,15,154441958 ns,150658459,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,16,154162211 ns,150485962,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,17,154244668 ns,150512008,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,18,154188957 ns,150477714,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,19,154035793 ns,150320663,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,20,154341834 ns,150662707,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,21,154631250 ns,150930545,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,22,153660668 ns,149951171,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,23,154148750 ns,150402839,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,24,154319501 ns,150637290,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,25,153951209 ns,150276712,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,26,153811043 ns,150099453,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,27,153982959 ns,150313380,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,28,154010543 ns,150341746,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,29,154297125 ns,150604876,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,30,154584000 ns,150870996,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,1,158997583 ns,155259331,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,2,155270417 ns,151468576,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,3,154630584 ns,150726041,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,4,153883124 ns,150164413,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,5,159577542 ns,155828129,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,6,158483333 ns,154556039,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,7,153620875 ns,149798712,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,8,156526417 ns,152678580,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,9,155738543 ns,152086663,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,10,153930042 ns,150151911,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,11,153895167 ns,150145704,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,12,153753292 ns,150016085,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,13,156098084 ns,152333500,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,14,153888833 ns,150061787,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,15,158919248 ns,155127255,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,16,155235542 ns,151474921,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,17,183637875 ns,179317539,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,18,153550876 ns,150011791,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,19,153745542 ns,150022002,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,20,153472542 ns,149778880,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,21,154046083 ns,150305835,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,22,162083000 ns,158272915,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,23,155708918 ns,152070915,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,24,155546250 ns,151959999,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,25,154972208 ns,151299455,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,26,153702501 ns,149951667,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,27,156835417 ns,153169750,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,28,154068916 ns,150303380,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,29,153540916 ns,149786129,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,30,153874543 ns,150021164,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,1,147721041 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,2,146655418 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,3,145134000 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,4,145668581 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,5,152749874 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,6,145105748 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,7,145633374 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,8,145060291 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,9,145268666 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,10,144839250 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,11,145157625 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,12,145407499 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,13,145455292 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,14,144942166 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,15,145250499 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,16,145681918 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,17,145667585 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,18,145252374 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,19,145750335 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,20,146477541 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,21,145989749 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,22,146032040 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,23,146025083 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,24,145418125 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,25,145684416 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,26,147193167 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,27,147135166 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,28,148012998 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,29,145582001 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,30,145926125 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,1,164100043 ns,160028292,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,2,164768917 ns,160623460,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,3,165346666 ns,161217496,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,4,164363834 ns,160246874,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,5,166577000 ns,162500207,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,6,159975959 ns,155957375,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,7,164434417 ns,160335672,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,8,164802166 ns,160650708,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,9,164816960 ns,160619668,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,10,164811750 ns,160729713,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,11,165134626 ns,160972669,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,12,164461499 ns,160367126,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,13,167267835 ns,163126248,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,14,164059625 ns,159901953,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,15,168189500 ns,164137370,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,16,164351957 ns,160215751,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,17,167741791 ns,163820949,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,18,165646084 ns,161770125,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,19,164849584 ns,160923623,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,20,166120209 ns,161930379,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,21,164458376 ns,160426579,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,22,166147583 ns,162096836,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,23,164613792 ns,160734836,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,24,167383458 ns,163231086,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,25,166652000 ns,162607413,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,26,165196832 ns,161057252,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,27,164789958 ns,160651252,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,28,164322667 ns,160228960,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,29,168024376 ns,164081584,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,30,165108875 ns,161201499,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,1,165006666 ns,160944286,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,2,165047043 ns,161001331,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,3,164350416 ns,160371242,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,4,164913333 ns,160824840,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,5,164959583 ns,160977796,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,6,165196918 ns,160999586,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,7,164750166 ns,160582040,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,8,166686792 ns,162554164,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,9,164644750 ns,160606791,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,10,164705459 ns,160630543,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,11,164900334 ns,160773288,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,12,167985956 ns,163980082,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,13,167866500 ns,163724461,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,14,163955125 ns,159845998,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,15,164145834 ns,160022957,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,16,164345042 ns,160249169,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,17,164200376 ns,160126161,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,18,164458708 ns,160368499,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,19,164659999 ns,160525751,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,20,165413874 ns,161368836,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,21,164590708 ns,160568749,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,22,182038042 ns,174675167,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,23,165957584 ns,162017953,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,24,164830500 ns,160662417,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,25,164398209 ns,160568121,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,26,166054791 ns,162005457,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,27,164308500 ns,160196879,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,28,164928834 ns,160845414,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,29,164651375 ns,160761832,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,30,166427376 ns,162265581,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,1,173532791 ns,169381505,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,2,173193543 ns,169048042,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,3,173061000 ns,169056799,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,4,173110667 ns,169053543,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,5,173176125 ns,169040419,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,6,173064542 ns,168990460,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,7,172879292 ns,168804624,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,8,172859082 ns,168808791,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,9,173144001 ns,169130124,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,10,173214167 ns,169135416,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,11,172929627 ns,168810617,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,12,172974084 ns,168883292,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,13,173312292 ns,169190252,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,14,173126166 ns,169049751,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,15,173181582 ns,169104336,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,16,173077916 ns,168991627,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,17,173013001 ns,168998253,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,18,173113627 ns,168978122,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,19,173206833 ns,169105841,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,20,173046042 ns,168984208,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,21,172984793 ns,168899503,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,22,174568791 ns,170522967,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,23,172782834 ns,168751461,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,24,172765375 ns,168702705,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,25,173009460 ns,168872464,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,26,173111082 ns,169002327,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,27,173155416 ns,169098748,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,28,173287709 ns,169210505,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,29,174113583 ns,170026833,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,30,174413001 ns,170290795,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,1,178012792 ns,173885411,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,2,214207499 ns,210046207,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,3,173802501 ns,169703576,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,4,173270501 ns,169319828,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,5,173346083 ns,169461957,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,6,172989250 ns,168832962,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,7,172972167 ns,168847408,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,8,173042501 ns,169126912,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,9,173381042 ns,169411957,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,10,173090250 ns,169138415,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,11,172919082 ns,168989466,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,12,176243000 ns,172248707,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,13,172984999 ns,168895710,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,14,215483834 ns,209252780,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,15,173873251 ns,169962377,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,16,172800834 ns,168749250,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,17,172943874 ns,168928873,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,18,174043541 ns,170046206,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,19,182754332 ns,178549292,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,20,185962083 ns,181504583,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,21,173008793 ns,168920211,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,22,173143791 ns,169220132,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,23,173042249 ns,168968502,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,24,174105917 ns,170087666,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,25,172521708 ns,168667590,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,26,173277541 ns,169292921,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,27,173265750 ns,169371882,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,28,173107125 ns,169103045,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
